"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"IBKC","IBERIABANK Corporation","75.94","4170889982.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkc",
"IBKCO","IBERIABANK Corporation","26.84","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkco",
"IBKCP","IBERIABANK Corporation","26.877","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibkcp",
"ICCH","ICC Holdings, Inc.","13.74","41120165.16","n/a","2017","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/icch",
"IBN","ICICI Bank Limited","11.15","35920555028.3","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ibn",
"IROQ","IF Bancorp, Inc.","21.4","77145031.2","n/a","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/iroq",
"IHC","Independence Holding Company","38.4","568132070.4","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/ihc",
"INDB","Independent Bank Corp.","81.5","2291928248.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","23.13","546246846.27","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","56.27","2462920400.03","n/a","2013","Finance","Major Banks","https://www.nasdaq.com/symbol/ibtx",
"IEA","Infrastructure and Energy Alternatives, Inc.","6.4","138096960","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/iea",
"IEAWW","Infrastructure and Energy Alternatives, Inc.","0.487","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/ieaww",
"ING","ING Group, N.V.","12.31","47900447133.23","n/a","1997","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ing",
"ISF","ING Group, N.V.","25.76","0","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/isf",
"ISG","ING Group, N.V.","25.66","0","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/isg",
"IIPR","Innovative Industrial Properties, Inc.","77.87","761241546","n/a","2016","Finance","Real Estate","https://www.nasdaq.com/symbol/iipr",
"ICE","Intercontinental Exchange Inc.","74.05","42097282527.8","n/a","2005","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ice",
"IBOC","International Bancshares Corporation","40.14","2633886650.7","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/iboc",
"INTL","INTL FCStone Inc.","42.09","803051483.01","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/intl",
"IVZ","Invesco Plc","19.33","7675395632.39","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ivz",
"ISTR","Investar Holding Corporation","23.4","239804791.2","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/istr",
"ISBC","Investors Bancorp, Inc.","12.23","3451776121.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/isbc",
"ITIC","Investors Title Company","170.5","321670415","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/itic",
"INVH","Invitation Homes Inc.","23.65","12326145652.15","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/invh",
"ITCB","Ita? CorpBanca","13.6","4645821281.6","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/itcb",
"ITUB","Itau Unibanco Banco Holding SA","9.79","95177113839.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/itub",
"JPM","J P Morgan Chase & Co","104.39","341798093777.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm",
"JPM^A","J P Morgan Chase & Co","25.27","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^a",
"JPM^H","J P Morgan Chase & Co","26.5","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/jpm^h",
"JRVR","James River Group Holdings, Ltd.","39.85","1198191668.25","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/jrvr",
"JHG","Janus Henderson Group plc","24.83","4876928930.12","n/a","2017","Finance","Investment Managers","https://www.nasdaq.com/symbol/jhg",
"JMP","JMP Group LLC","4.08","86890262.64","n/a","2007","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmp",
"JMPB","JMP Group LLC","25.7","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpb",
"JMPD","JMP Group LLC","24.9557","0","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/jmpd",
"JLL","Jones Lang LaSalle Incorporated","161.64","7374283021.08","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/jll",
"KB","KB Financial Group Inc","37.52","14866687448.48","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/kb",
"KBLM","KBL Merger Corp. IV","10.32","153535800","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblm",
"KBLMR","KBL Merger Corp. IV","0.23","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblmr",
"KBLMU","KBL Merger Corp. IV","10.51","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblmu",
"KBLMW","KBL Merger Corp. IV","0.0998","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/kblmw",
"KRNY","Kearny Financial","12.78","1189840045.5","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/krny",
"KMPA","Kemper Corporation","25.25","0","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","80.07","5185140551.58","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpr",
"KW","Kennedy-Wilson Holdings Inc.","20.81","2975423247.74","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/kw",
"KFFB","Kentucky First Federal Bancorp","7.8491","65730835.8665","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/kffb",
"KEY","KeyCorp","17.32","17472204020.52","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/key",
"KINS","Kingstone Companies, Inc","16.26","174687244.98","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kins",
"KFS","Kingsway Financial Services, Inc.","2.23","49907796.94","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kfs",
"KNSL","Kinsale Capital Group, Inc.","68.28","1450966592.04","n/a","2016","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/knsl",
"KKR","KKR & Co. Inc.","23.82","19831774238.16","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/kkr",
"LTS","Ladenburg Thalmann Financial Services Inc","2.77","406140219.86","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/lts",
"LTSK","Ladenburg Thalmann Financial Services Inc","24.94","0","n/a","2018","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ltsk",
"LTSL","Ladenburg Thalmann Financial Services Inc","23.2173","0","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ltsl",
"LTSF","Ladenburg Thalmann Financial Services Inc.","24.118","0","n/a","2018","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ltsf",
"LSBK","Lake Shore Bancorp, Inc.","16","96318704","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","15.85","797838232.45","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","47.32","1212056656.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lkfn",
"LARK","Landmark Bancorp Inc.","24.8","108428476.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lark",
"LAZ","Lazard Ltd.","36.55","4020587244.85","n/a","2005","Finance","Investment Managers","https://www.nasdaq.com/symbol/laz",
"LCNB","LCNB Corporation","17","226245469","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lcnb",
"LGC","Legacy Acquisition Corp.","9.99","374625000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/lgc",
"LTXB","LegacyTexas Financial Group, Inc.","38.72","1880424409.6","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ltxb",
"LM","Legg Mason, Inc.","28.49","2437036537.32","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/lm",
"LMHA","Legg Mason, Inc.","26.71","0","n/a","2016","Finance","Investment Managers","https://www.nasdaq.com/symbol/lmha",
"LMHB","Legg Mason, Inc.","24.39","0","n/a","2016","Finance","Investment Managers","https://www.nasdaq.com/symbol/lmhb",
"JBK","Lehman ABS Corporation","26.0512","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jbk",
"KTH","Lehman ABS Corporation","30.52","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","30.5475","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","8.27","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ktp",
"LACQ","Leisure Acquisition Corp.","9.98","249500000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/lacq",
"LACQU","Leisure Acquisition Corp.","10.3","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/lacqu",
"LACQW","Leisure Acquisition Corp.","0.66","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/lacqw",
"LEJU","Leju Holdings Limited","1.65","224010537.3","n/a","2014","Finance","Real Estate","https://www.nasdaq.com/symbol/leju",
"TREE","LendingTree, Inc.","330.85","4244974233.5","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/tree",
"LHC","Leo Holdings Corp.","9.99","249750000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/lhc",
"LEVL","Level One Bancorp, Inc.","23.39","181277552.24","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/levl",
"LX","LexinFintech Holdings Ltd.","11.15","739261379.35","66301469","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/lx",
"LFAC","LF Capital Acquistion Corp.","10.04","194838750","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/lfac",
"LFACU","LF Capital Acquistion Corp.","10.4","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/lfacu",
"LFACW","LF Capital Acquistion Corp.","0.399","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/lfacw",
"LMST","Limestone Bancorp, Inc.","15.24","114024841.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lmst",
"LNC","Lincoln National Corporation","61.8","12625357581.6","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/lnc",
"LOB","Live Oak Bancshares, Inc.","15.46","620879289.28","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/lob",
"LIVE","Live Ventures Incorporated","7.23","14043754.44","n/a","n/a","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/live",
"LYG","Lloyds Banking Group Plc","3.29","58618224823.48","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/lyg",
"LMFA","LM Funding America, Inc.","1.6","5014819.2","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/lmfa",
"LMFAW","LM Funding America, Inc.","0.0234","0","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/lmfaw",
"L","Loews Corporation","47.71","14847352000","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/l",
"LOAC","Longevity Acquisition Corporation","9.95","52436500","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/loac",
"LOACR","Longevity Acquisition Corporation","0.2","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/loacr",
"LOACU","Longevity Acquisition Corporation","10.2271","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/loacu",
"LOACW","Longevity Acquisition Corporation","0.11","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/loacw",
"LPLA","LPL Financial Holdings Inc.","74.22","6267911582.58","n/a","2010","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/lpla",
"LBC","Luther Burbank Corporation","10.1","570668422.4","n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/lbc",
"MBTF","M B T Financial Corp","10.82","249136180.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbtf",
"MTB","M&T Bank Corporation","172.17","23838878233.26","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mtb",
"MCBC","Macatawa Bank Corporation","10.58","360171332.22","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","15.65","167654459.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mfnc",
"BMA","Macro Bank Inc.","47.01","3148085857.02","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bma",
"MGYR","Magyar Bancorp, Inc.","11.36","66123674.56","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/mgyr",
"MHLA","Maiden Holdings, Ltd.","14","0","n/a","2016","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mhla",
"MHLD","Maiden Holdings, Ltd.","0.6501","53921073.3237","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mhld",
"MHNC","Maiden Holdings, Ltd.","17.1101","0","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mhnc",
"MLVF","Malvern Bancorp, Inc.","19.81","154014707.14","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/mlvf",
"MN","Manning & Napier, Inc.","2.47","37872611.27","n/a","2011","Finance","Investment Managers","https://www.nasdaq.com/symbol/mn",
"MFC","Manulife Financial Corp","17.07","33528008169.42","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/mfc",
"MMI","Marcus & Millichap, Inc.","38.47","1499406104.48","n/a","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/mmi",
"MKL","Markel Corporation","989.23","13725463370.08","n/a","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mkl",
"MKTX","MarketAxess Holdings, Inc.","230.47","9353692477.71","n/a","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","23.43","288864346.32","n/a","2003","Finance","Major Banks","https://www.nasdaq.com/symbol/mrln",
"VAC","Marriot Vacations Worldwide Corporation","94.47","4270985110.14","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","91.73","46333646735.4","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/mmc",
"MLP","Maui Land & Pineapple Company, Inc.","11.37","218113586.61","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/mlp",
"MBFI","MB Financial Inc.","46.08","3892813701.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbfi",
"MBFIO","MB Financial Inc.","24.35","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbfio",
"MBI","MBIA, Inc.","10.29","922216780.38","n/a","1987","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mbi",
"MDJH","MDJM LTD","3.8","45524000","n/a","2019","Finance","Real Estate","https://www.nasdaq.com/symbol/mdjh",
"MFIN","Medallion Financial Corp.","6.57","160571141.64","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mfin",
"MFINL","Medallion Financial Corp.","25.85","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mfinl",
"MDLQ","Medley LLC","15.79","0","n/a","2017","Finance","Investment Managers","https://www.nasdaq.com/symbol/mdlq",
"MDLX","Medley LLC","14.67","0","n/a","2016","Finance","Investment Managers","https://www.nasdaq.com/symbol/mdlx",
"MDLY","Medley Management Inc.","3.6","109199577.6","n/a","2014","Finance","Investment Managers","https://www.nasdaq.com/symbol/mdly",
"MFAC","Megalith Financial Acquisition Corp.","9.99","211399498.89","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/mfac",
"MELR","Melrose Bancorp, Inc.","18.9644","48795856.3456","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/melr",
"AMTB","Mercantil Bank Holding Corporation","14.28","603150571.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amtb",
"AMTBB","Mercantil Bank Holding Corporation","12.3895","523300700.9325","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amtbb",
"MBWM","Mercantile Bank Corporation","33.79","554685320.35","n/a","1998","Finance","Major Banks","https://www.nasdaq.com/symbol/mbwm",
"MBIN","Merchants Bancorp","20.3","582488930.8","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/mbin",
"MCY","Mercury General Corporation","50.38","2788033079.26","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mcy",
"EBSB","Meridian Bancorp, Inc.","15.86","848760492.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebsb",
"IPB","Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificate","26.02","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/ipb",
"PIY","Merrill Lynch Depositor, Inc.","13.6","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/piy",
"CASH","Meta Financial Group, Inc.","19.68","775785422.88","n/a","1993","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cash",
"MET","MetLife, Inc.","44.7","42790006637.4","n/a","2000","Finance","Life Insurance","https://www.nasdaq.com/symbol/met",
"MCB","Metropolitan Bank Holding Corp.","37.34","306458117.56","n/a","2017","Finance","Major Banks","https://www.nasdaq.com/symbol/mcb",
"MFCB","MFC Bancorp Ltd.","7.035","88182325.035","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/mfcb",
"MTG","MGIC Investment Corporation","13.14","4673060771.76","n/a","1991","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/mtg",
"MPB","Mid Penn Bancorp","24.48","207098792.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mpb",
"MBCN","Middlefield Banc Corp.","43.71","141911639.73","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mbcn",
"MSBI","Midland States Bancorp, Inc.","24.63","592358691.96","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/msbi",
"MSL","MidSouth Bancorp","11.13","185214519.21","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/msl",
"MSVB","Mid-Southern Bancorp, Inc.","12.8","45702592","n/a","2018","Finance","Savings Institutions","https://www.nasdaq.com/symbol/msvb",
"MOFG","MidWestOne Financial Group, Inc.","30.61","372555289.52","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mofg",
"MUFG","Mitsubishi UFJ Financial Group Inc","5.12","66163251988.48","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/mufg",
"MFG","Mizuho Financial Group, Inc.","3.07","38925011808.87","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mfg",
"MMAC","MMA Capital Holdings, Inc.","33.39","195206921.91","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/mmac",
"MC","Moelis & Company","43.86","1998395065.98","n/a","2014","Finance","Investment Managers","https://www.nasdaq.com/symbol/mc",
"MOGO","Mogo Finance Technology Inc.","2.71","62776198.79","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mogo",
"MNCL","Monocle Acquisition Corporation","9.8","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/mncl",
"MNCLU","Monocle Acquisition Corporation","10","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/mnclu",
"MNCLW","Monocle Acquisition Corporation","0.29","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/mnclw",
"MCO","Moody&#39;s Corporation","173.56","32769849368.08","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/mco",
"MS","Morgan Stanley","42.41","72469680716.47","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ms",
"MORN","Morningstar, Inc.","119.79","5101557104.16","n/a","2005","Finance","Investment Managers","https://www.nasdaq.com/symbol/morn",
"MOSC","Mosaic Acquisition Corp.","10.05","433406250","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/mosc",
"COOP","Mr. Cooper Group Inc.","12.43","1128813023.14","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/coop",
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","7.31","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/hjv",
"MSBF","MSB Financial Corp.","18.37","98996921.98","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/msbf",
"MUDS","Mudrick Capital Acquisition Corporation","10.06","261560000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/muds",
"MUDSU","Mudrick Capital Acquisition Corporation","10.35","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/mudsu",
"MUDSW","Mudrick Capital Acquisition Corporation","0.47","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/mudsw",
"MFSF","MutualFirst Financial Inc.","30.35","261115071.7","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mfsf",
"MVBF","MVB Financial Corp.","15.71","182350573.03","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/mvbf",
"NTP","Nam Tai Property Inc.","8.85","332547520.35","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/ntp",
"NDAQ","Nasdaq, Inc.","85.05","14068974316.95","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ndaq",
"NBHC","National Bank Holdings Corporation","34.29","1058281468.65","n/a","2012","Finance","Major Banks","https://www.nasdaq.com/symbol/nbhc",
"NKSH","National Bankshares, Inc.","41.8","290843313.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nksh",
"NCOM","National Commerce Corporation","42.14","877066773.1","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/ncom",
"NGHC","National General Holdings Corp","23.94","2704085124.3","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghc",
"NGHCN","National General Holdings Corp","21.71","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghcn",
"NGHCO","National General Holdings Corp","21.99","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghco",
"NGHCP","National General Holdings Corp","22.72","49984000","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghcp",
"NGHCZ","National General Holdings Corp","24.89","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nghcz",
"NHLD","National Holdings Corporation","3.15","39723216.75","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/nhld",
"NHLDW","National Holdings Corporation","0.36","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/nhldw",
"NSEC","National Security Group, Inc.","12.5","31589200","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/nsec",
"NWLI","National Western Life Group, Inc.","282.41","1026848408.2","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/nwli",
"JSM","Navient Corporation","21.43","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/jsm",
"NAVI","Navient Corporation","11.8","2885186387.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/navi",
"NBTB","NBT Bancorp Inc.","37.39","1635119887.64","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nbtb",
"NEBU","Nebula Acquisition Corporation","9.97","342718750","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nebu",
"NEBUU","Nebula Acquisition Corporation","10.25","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nebuu",
"NEBUW","Nebula Acquisition Corporation","0.8","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nebuw",
"NNI","Nelnet, Inc.","55.04","2212202850.56","n/a","2003","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/nni",
"UEPS","Net 1 UEPS Technologies, Inc.","3.98","226199021.5","n/a","2005","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ueps",
"NFC","New Frontier Corporation","9.9","400578750","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/nfc",
"NYCB","New York Community Bancorp, Inc.","12.01","5612680775.53","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/nycb",
"NYMTP","New York Mortgage Trust, Inc.","23.66","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/nymtp",
"NODK","NI Holdings, Inc.","15.13","338304439.72","n/a","2017","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nodk",
"NICK","Nicholas Financial, Inc.","9.51","75222654.48","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/nick",
"NCBS","Nicolet Bankshares Inc.","58.19","552514050","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ncbs",
"NMIH","NMI Holdings Inc","26.15","1737083701.25","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/nmih",
"NOAH","Noah Holdings Ltd.","47.48","2725369377.68","n/a","2010","Finance","Investment Managers","https://www.nasdaq.com/symbol/noah",
"NMR","Nomura Holdings Inc ADR","3.73","12337767475.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/nmr",
"NBN","Northeast Bancorp","21.25","192097683.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nbn",
"NTRS","Northern Trust Corporation","91.97","20087330762.81","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ntrs",
"NTRSP","Northern Trust Corporation","25.73","411680000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ntrsp",
"NFBK","Northfield Bancorp, Inc.","14.59","726199683.64","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/nfbk",
"NRIM","Northrim BanCorp Inc","37.03","254885488.48","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/nrim",
"NWBI","Northwest Bancshares, Inc.","17.46","1853408001.06","n/a","2009","Finance","Major Banks","https://www.nasdaq.com/symbol/nwbi",
"NWFL","Norwood Financial Corp.","29.88","188024172.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/nwfl",
"OVLY","Oak Valley Bancorp (CA)","17.76","145513096.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ovly",
